zone,Name,Percent_e,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
BE,Belgium,0.17,0.3785605211805635,0.2002747930473046,0.0924015326544097,0.3822202896000976,0.8800481410072277,1.487407971674827,1.3571220610440808,1.816703623679104,1.365456868807356,1.4242072726994834,0.9570531393155584,0.7662907789435146,0.36886264444176736,0.2673820995240279,0.1487865150135602,0.292557658868431,0.5621644088773362,1.2858515351499764,1.1712545323227697,1.7991529451407644,1.2876002814688747,1.3585818456814243,0.9218212886185937,0.6693611162191373
BG,Bulgaria,0.02,0.0003926762481436,0.0004270525829005,0.0003934252760033,0.0005045584870379,0.0006339715146705,0.0006472929848804,0.0005780174982286,0.0007666860422666,0.0007563489238786,0.0006453947331178,0.0005343512571542,0.0004088210894931,0.00047543846319650883,0.0005241825543616161,0.0004822313108051821,0.0006163070582328953,0.0007713930163239011,0.0007882425467661513,0.0007007145569786407,0.0009203892671253578,0.0008964777121993947,0.0007649571665107797,0.0006372429068488927,0.0004928836645594086
CZ,Czechia,0.09,0.1073065040302006,0.0973396780687552,0.2366337171858331,0.7564671118277067,1.2846404904251572,0.9830784899292746,0.355087922829748,0.0384173389392605,0.0,0.0,0.0,0.0031780008378732,0.12859286400506165,0.16054397718999894,0.3089493370497663,0.7851036745509531,1.2617418894256887,0.9479087828951266,0.3422021747370641,0.03994453158496179,0.0,0.0,0.0,0.0030829968210503264
DE,Germany,0.1,0.5923762776168383,0.6067394486333479,0.6317189571757497,1.387304434098739,1.891825093254726,2.4531388917449397,2.038365995070683,2.5518180842533424,1.6857263380368737,1.3783256923431189,1.0857769632984036,0.7322022337108863,0.8211728575333933,0.9681170408786878,1.1884327002029358,1.701778377636986,1.9648789471991936,2.5614086321781073,2.1847364567879985,2.96988190342855,1.8390274789365413,1.455876474921754,1.130140015392665,0.6814753263341353
EE,Estonia,0.35,1.0974913561622357,0.82309194453279,1.164346763413305,1.5670572163811345,3.4003706995045304,5.886958155451096,6.039831883778088,4.817624597971858,3.462572995432469,3.883546589974528,2.605726241256409,1.7249150586246589,1.0660027511834926,0.815768310454142,1.1563096212658408,1.5520496205393952,3.294845425667888,5.680506437120797,5.741079331545254,4.535227321218067,3.077131562164167,3.7457906438777777,2.50252004761058,1.5825925324795196
IE,Ireland,0.51,0.417543868271281,0.4119152887570648,0.5863347754974972,0.8959898645166838,0.7192081934154484,0.7508761148395916,0.4812225271309402,0.8388700923770791,0.2314969374015471,0.6238058626101309,0.6051385201589137,0.4339900609413107,0.3562361114343278,0.3418982155088652,0.5313379367517962,0.8221922441531586,0.6315523358154281,0.6671944793597111,0.422952155659888,0.7856726415295063,0.20358301490366848,0.5876007786312789,0.5754630699056319,0.40396528648359387
GR,Greece,0.57,0.1839511615557145,0.3032130650406717,0.4334959251809024,0.6164056493885529,0.8030408763924171,0.4180385904312004,0.3029474006525506,0.4720682314657743,0.7979856717893132,0.7819322266466118,0.6137122176619574,0.3227654805934114,0.49188470203158724,0.7533784916625775,0.8717078147785956,1.15172423952432,1.508800256111506,0.7919875651155827,0.6216703964331773,0.6977289274194958,0.8825639862516786,0.9075403096215997,0.7570868543922848,0.5193692079374609
ES,Spain,0.27,0.2759738291035668,0.3375413121651614,0.3664650032811914,0.5866046260268656,0.5495024007539892,0.579762605426122,0.4994126731496494,0.4418913504300499,0.7117165882339356,0.493921436660132,0.4103470288413936,0.267055730505619,0.37928960298324665,0.4972793322664804,0.510273257236663,0.9040570413190986,0.8871955184770084,0.9158628894510649,0.6844028901982477,0.5425615399513711,0.9463798525041772,0.6431382858962265,0.5321609050137365,0.31809265854376245
FR,France,0.11,0.1874452056685081,0.0,0.0008496437754169,0.0,0.0760368496146254,0.7210278211669776,0.9059315061774444,2.2509135865206824,2.008191593290885,1.5304656521750004,0.9006871213930211,0.6368915153872349,0.13150946820819384,0.0,0.0008931155482895108,0.0,0.05722820185848665,0.332529670778329,0.6667299931023531,1.7872135691402435,1.6389955550479085,1.1647058518348425,0.7134659264897244,0.37629416208660976
IT,Italy,0.16,0.8066418418332683,0.7418268896665823,1.17656372094589,2.74993488903598,3.4583503448487387,3.7809534830939375,3.005926968894895,3.2182286427301343,2.504859380550117,2.554530678296258,1.9057044343238088,1.1621403021405463,0.8002561930650153,0.7823844692243312,1.1944614682219725,2.6778388712532517,3.3372182930329934,3.6532143739939276,2.8603906176384184,3.206009796611073,2.427818524800816,2.5050931155497125,1.882932927661883,1.1110553629479045
HU,Hungary,0.08,0.2918051727062635,0.3929593140463643,0.588817685184355,0.9757943845005292,1.629839800340852,1.914178446792687,1.3571110468041074,0.5458261033730878,0.46263976441001,0.2662439205440273,0.2068976999840462,0.1348050520598749,0.43947351748644187,0.6118816388840462,0.7983027235073226,1.3629365072685509,2.1045957843124845,2.486044609900181,1.8184173477412746,0.7198620281979227,0.5159718328760642,0.3138123782045492,0.24543542154323278,0.1736815770476653
NL,Netherlands,0.21,0.373120871634934,0.3183741744293516,0.3531327227718638,0.7618530066508217,1.0146296845675995,1.4474478987044574,1.1713380868760137,1.9891994701253648,1.2504296131967785,1.489095056609375,1.1019300934102183,0.6015612782348095,0.402592507065281,0.3880485034091058,0.39472676411554136,0.6641864997431323,0.8907118511947649,1.3399910205354575,1.0677166310824602,1.919966653835911,1.1843094502831826,1.3909282990787408,1.0442880860253756,0.5077175101419221
