zone,Name,Percent_e,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
BE,Belgium,0.17,3.407447850123979e-05,0.0,0.0010450384805926,0.0,0.0,0.0,0.0053378099627617,0.3001067755388764,0.2459980464918077,0.4806936763794634,0.209694809855736,0.0690111585534213,0.0024770879492063127,0.0,0.0010350555271736277,0.0,0.0,0.0004759083723119162,0.017083368555918296,0.39257909247382883,0.3066039039930906,0.4910956992384638,0.22668867645419186,0.08221694536822416
BG,Bulgaria,0.02,0.0004303711857211,0.0004630593574927,0.0004335703811901,0.0005636556848834,0.0007081147459638,0.0007180449188712,0.0006495412528666,0.0008682866821267,0.000852367216249,0.0007429178818428,0.0006138947991284,0.0004571432432892,0.00014763172450270046,0.00015780129170619482,0.00014979680364640783,0.00019629032873089651,0.0002466611909912077,0.00024990174838987223,0.00022619217894033925,0.00030236431557006396,0.00029756061292539706,0.00025764761590368293,0.0002125458635580372,0.00015892358039984193
CZ,Czechia,0.09,0.0002471659718919,0.0,0.0020595688430624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029984286502585,0.00024193822939257235,0.0,0.002051353823137637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002998395656804046
DE,Germany,0.1,0.0,0.0,0.0023713917255071,0.0,0.0,0.0,0.0004810096702815,6.873580559227885e-05,0.0144587434777102,0.0340010046669461,0.0081888592150471,0.0025772810662085,0.0007910309596548984,0.0,0.002392508985384736,0.0,0.046863399202275204,0.1338585164006699,0.10781286998163926,0.24207208913440448,0.15351159919365712,0.1603756247925178,0.08233657071098863,0.019261975784652628
EE,Estonia,0.35,0.715603615611251,0.8157211884779766,1.1563155928496964,1.5539439429330628,2.406908412857958,3.247153027029916,3.102166536256954,2.215459355251712,1.616086625187871,1.5272603329594467,1.0755305664932338,0.790611555546556,0.671698237440409,0.793617280079658,1.1478882872170704,1.5369628461460372,2.3932170292538237,3.3179719370835983,3.058056385729357,2.174759399591851,1.578123368334359,1.5282667825433607,1.0754207817279045,0.7905681743962748
IE,Ireland,0.51,0.182274915997752,0.1498380221414977,0.2559936336580888,0.427304381885224,0.2736426980465977,0.2892322792867188,0.1811365550254113,0.4103230107554154,0.0896418935981029,0.2857920713603206,0.2995058465401178,0.1817867620038282,0.15518042855640088,0.11836501903525658,0.2165074358390451,0.3762793897155433,0.2273609807747638,0.25801557272028447,0.18034729183010068,0.39384261868016324,0.07853705606217677,0.26770047846045786,0.28143046296030616,0.16780242328879774
GR,Greece,0.57,0.0002246734850218,0.0,6.610596509864384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005065124371969,0.0002151771791313104,0.0,5.5554115130275976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004974773166345937
ES,Spain,0.27,0.0,0.0,0.0003677517774067,0.0005036905500292,0.0001697343419006,0.0003020652891168,0.0,0.0,0.000310482145262,7.585302496714372e-05,0.0004151929326882,0.0010100664407005,0.0,0.0,0.0011745709117850682,0.0004743225495289422,0.00017055949927520454,0.0004715986173158433,0.000949433113950595,0.0016531490216230443,0.0004265755341732879,0.0006352115682720637,0.0037583094992899523,0.003043871314817926
FR,France,0.11,0.0,0.0,0.0003565263991186,0.0,0.0,0.0,0.0,0.1311566232264999,0.2662941009849557,0.4077935382066118,0.1430294054195953,0.0023221622154794,0.0,0.0,0.0003506525227808467,0.0,0.0,0.0006315374277122427,0.0,0.28078874804125975,0.31640990875475916,0.29378124594881405,0.10635671096442226,0.0009750959779592582
IT,Italy,0.16,0.0004543839331044,0.0,0.0008516757576139,0.1290134774323607,0.0447639981487828,0.1680018244748869,0.0210725507328705,0.2533674592912108,0.2449942207728351,0.3532162263620776,0.244297411486244,0.0286038010265854,0.0004486677005542353,0.0,0.002091526933673449,0.20957257417970562,0.18079878794220827,0.3454108049595862,0.1792669669233298,0.33381694840564735,0.32302327455288943,0.38806902012074795,0.2769707011877605,0.04088168443532311
