Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
3.837244439039414e-5,0.0,0.002220589949409759,0.0,0.0,0.0,0.0034035366499992744,0.12689189068811205,0.10734779710244653,0.20464142783570888,0.13589821259047857,0.030713634773787305,0.004561348887280956,0.0,0.0022484120718676975,0.0,0.0,0.023568483624754,0.015551572760266384,0.15820322604392598,0.13135059451605002,0.21394535920910923,0.1730919881684951,0.07463124305891798
0.0003228709906414826,0.0003983943657215135,0.0004121548860136118,0.00037004914035288975,0.0004895988756558428,0.000464228659836964,0.00040593306811506175,0.0003443906860878793,0.00027090515623563516,0.00026356479449208143,0.0002861931629706754,0.0002560412599189456,0.00017150757825967473,0.00021090006115087302,0.0002207212062058483,0.0002023712071112669,0.00026814263487945643,0.0002535611242955937,0.0002211744725303198,0.00018752238353146236,0.00014834631371581295,0.0001431645328197009,0.00015532949236406142,0.00013845532038425317
0.00035014513314786996,0.0,0.005387190475063324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030982302485621374,0.00035248215848770223,0.0,0.007982019026265448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030982192501138477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.005472497391998154,0.0,0.0,0.0,0.0,0.0,0.0009531739490443553,0.007771950056367375,0.00023260215333213282,0.002409481696120386,0.006402729804357463,0.0,0.005924441341558048,0.014921629869615696,0.09149260300472244,0.14032532372936773,0.06915685822005141,0.053488951518164914,0.036103157476985004,0.04368455482727786,0.03697551223293425,0.016054215648984262
1.1456385755168246,2.2167205037325983,3.6031787848163668,3.9861672315457417,3.031906802236627,2.1035526250546788,1.470233652992188,0.9602120135987526,0.645786619092189,0.693884778509142,0.6498989725365961,0.8728222958127944,1.07506559476675,2.1477802119402916,3.5678491803696253,3.882582149009885,3.0234666293012014,2.1406492379006914,1.4581723003988942,0.9492270221103832,0.6336963971273791,0.6973041105579232,0.6494301479293704,0.8729269743358707
0.0002479917657561295,0.0,5.727388226593255e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005591268501829047,0.00024456793856915556,0.0,5.380766140845117e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005561037092962907
0.0,0.0,0.00039414316000628097,0.0004984605634308828,0.000131290293615181,0.0002350181603472211,0.0,0.0,0.00021463391589375075,1.5691768859500984e-5,0.0006261855232510458,0.0012818570995466177,8.55754160479504e-5,0.0,0.0011637670104294386,0.0005035578095848226,0.00014258828995592355,0.0003141928736376538,0.0,0.0014660418474608044,0.005103435458439162,0.004112127084368153,0.015241019265735513,0.0056672518799844905
0.0,0.0,0.001009110002348485,0.0,0.0,0.0,0.0,0.015524870824790104,0.07793585465043058,0.176751472580923,0.11180983185375051,0.002726548176811324,0.0,0.0,0.0024489896307738315,0.0,0.0,0.0,0.0,0.023811939217388917,0.08890259485553778,0.10337036471657651,0.017022196245270692,0.0012026475601842465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007449755382575175,0.0,0.0017851753457847912,0.20138601950414675,0.031056156026012437,0.03237101104529323,0.00813221621652762,0.06641129701553922,0.07382810396499459,0.14253481505735036,0.17332945711752049,0.0054625860595356335,0.0007431286965859454,0.0,0.002906120558499189,0.2558257205358435,0.13244314133467083,0.2840363343225751,0.13517278274631409,0.1376277845913843,0.14011472659728355,0.1769828357949819,0.21544620401878378,0.03239543973542541
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038904893551876484,0.0,0.0008821326878588283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004131828188784191,0.004269842496396535,0.0,0.0042902886892169645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004120238518289846
0.0,0.0,0.0025653112151258826,0.0,0.0,0.0051275182882533086,0.009045640304527657,0.014646067147911855,0.03662583322712323,0.05223750174422222,0.02164455001845188,0.007869937313487035,0.017439668035259256,0.006953778135251913,0.01972683218911318,0.004413002237409337,0.02243751520786364,0.0671306900704921,0.04334353372184944,0.06561875826395387,0.056426920842946794,0.08990432445018419,0.06044122894522434,0.02808350677252271
0.0,0.0,0.0021726967113870482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019364708098449032,0.0,0.0,0.0036961401807048388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019275848654952132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010991467088230457,0.0,0.0,0.0,0.0,0.0,0.0,0.00010809464779380799,0.0023198910108048684,0.0018160475687343525,0.0021330084266808773,0.012638628230287297,0.007638661850199407
0.002558118954089323,0.0,0.00026898316062237877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570685286171138,0.0025488971321764612,0.0,0.0002493626821783204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025652821108869
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016857210113569248,0.0,0.0024581609055074707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036498403818816696,0.0026310404314332674,0.0,0.005907792515138578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040198382536362764
0.0,0.014800158632345854,0.0,0.0,0.0,0.0,0.0,0.0,0.0005696084315837186,0.043304347796571156,0.0,0.014960803983713373,0.0,0.014724321593640857,0.0,0.0,0.0,0.0,0.0,0.0,0.0005527244863152634,0.05610857651725648,0.0,0.012167989521474232
0.4170418228513676,0.29807408704533894,0.4961174616913878,0.6853713825387833,0.571791440814104,0.6331474053515093,0.2174478495760335,0.4511781817394851,0.23905018021186755,0.520018038856168,0.665996951407074,0.5450439193173818,0.3804552953051022,0.25983781793123634,0.44303350459193186,0.6168974155666443,0.5193355649774172,0.5807539975697891,0.1831626524978608,0.40208920399213643,0.20695744764133908,0.45741650123682376,0.6039438365635909,0.46759491230742894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21600872158592274,0.16222618130031763,0.33621934380613755,0.49522590201741234,0.2558568493054115,0.26249354432181454,0.1716197499831796,0.3497198755917472,0.06703514032480813,0.19366381818789247,0.3022983532793932,0.15643269674996702,0.17180081334040667,0.11541328004274382,0.2666086446985901,0.402695437254498,0.20280756685794674,0.22503238070994785,0.15197409678744217,0.3306243592218589,0.05572283834136567,0.17400373486447718,0.2799920248076243,0.13701478692230606
