Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
0.2664129499844115,0.15949672313036423,0.005972172043803685,0.0,0.0,0.00176273851550033,0.0,0.0,0.0,0.0,0.07107994913446931,0.10556678942691511,0.2664129499844115,0.15949672313036423,0.005972172043803685,0.0,0.0,0.00176273851550033,0.0,0.0,0.0,0.0,0.07107994913446931,0.10556678942691511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.295718348186809e-5,0.0,0.004132315722995141,0.0,0.0,0.0,0.0,0.0,0.00265971784614234,0.0,0.0,0.0,2.295718348186809e-5,0.0,0.004132315722995141,0.0,0.0,0.0,0.0,0.0,0.00265971784614234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022731449107848217,0.0002751045464516979,0.0,0.0,0.0,0.0034228925769127605,0.0,0.0,0.0,0.0,0.0,0.004990034495884783,0.022731449107848217,0.0002751045464516979,0.0,0.0,0.0,0.0034228925769127605,0.0,0.0,0.0,0.0,0.0,0.004990034495884783
0.00036943070287916564,0.0,0.00045798246904175607,0.014093958919156399,0.002312951425667297,0.00026200792530592864,0.0002510840996319241,0.00015814585160914022,0.0,0.0017869629616397054,0.0016336534052686287,0.021223684820398755,0.00036943070287916564,0.0,0.00045798246904175607,0.014093958919156399,0.002312951425667297,0.00026200792530592864,0.0002510840996319241,0.00015814585160914022,0.0,0.0017869629616397054,0.0016336534052686287,0.021223684820398755
0.0,0.0,0.0,0.0004737783521163295,0.0,6.369064823965798e-5,0.0,0.0,0.0,0.0,0.0,0.0004991484743228495,0.0,0.0,0.0,0.0004737783521163295,0.0,6.369064823965798e-5,0.0,0.0,0.0,0.0,0.0,0.0004991484743228495
0.00013263159673971173,0.0002516545035455346,0.0,0.0,0.0,0.00013536170469777325,0.0,0.0,0.0,0.0,0.0,0.004442513581814626,0.00013263159673971173,0.0002516545035455346,0.0,0.0,0.0,0.00013536170469777325,0.0,0.0,0.0,0.0,0.0,0.004442513581814626
0.1423935004114413,0.11666469285247101,0.002830877335284736,0.0,0.0,0.0006594278960416592,0.0,0.0,0.0,0.0,0.016646516043768243,0.07428998755082182,0.1423935004114413,0.11666469285247101,0.002830877335284736,0.0,0.0,0.0006594278960416592,0.0,0.0,0.0,0.0,0.016646516043768243,0.07428998755082182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14792889739520104,0.12801967175049966,0.0016353027102507167,0.001001465755214262,0.0,0.0035845259102900836,0.22712641405957326,0.04075687421113956,0.02456518481205311,0.0030036623362261505,0.028232674942118077,0.07198061411898246,0.14792889739520104,0.12801967175049966,0.0016353027102507167,0.001001465755214262,0.0,0.0035845259102900836,0.22712641405957326,0.04075687421113956,0.02456518481205311,0.0030036623362261505,0.028232674942118077,0.07198061411898246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005748902338930842,0.0,0.0004902059868680695,0.0,0.0,0.0,0.0,0.0,0.0035997573994569865,0.0,0.0,0.0,0.005748902338930842,0.0,0.0004902059868680695,0.0,0.0,0.0,0.0,0.0,0.0035997573994569865
0.11693582095125446,0.02304541298379248,0.0014959773702291853,0.0,0.0,0.0022916305885183974,0.0,0.0,0.0,0.0,0.01455255968480403,0.04134083061958651,0.11693582095125446,0.02304541298379248,0.0014959773702291853,0.0,0.0,0.0022916305885183974,0.0,0.0,0.0,0.0,0.01455255968480403,0.04134083061958651
0.0,0.0,0.0,0.0,0.0,0.0020798411860628342,0.0,0.0,0.0,0.0,0.0,0.0028632307308566547,0.0,0.0,0.0,0.0,0.0,0.0020798411860628342,0.0,0.0,0.0,0.0,0.0,0.0028632307308566547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002509952367399868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002509952367399868
