Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27
0.0,0.0,0.0011719868229279854,0.0,0.0,0.0,0.0,0.0011407789518179793,0.015481739880551801,0.062166923379591496,0.007654393054686493,0.0,0.0,0.0,0.0011719868229279854,0.0,0.0,0.0,0.0,0.0011407789518179793,0.015481739880551801,0.062166923379591496,0.007654393054686493,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.358916823385403e-5,0.0,0.004705322055308415,0.0,0.0,0.0,0.0,0.0,0.0030314277825950024,0.0,0.0,0.0,2.358916823385403e-5,0.0,0.004705322055308415,0.0,0.0,0.0,0.0,0.0,0.0030314277825950024,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0032080963441867526,0.0,0.0,0.0,0.0,0.0,0.003335944412791841,0.0018384750273904291,0.0,0.0,0.0,0.0,0.0032080963441867526,0.0,0.0,0.0,0.0,0.0,0.003335944412791841,0.0018384750273904291,0.0,0.0
0.0,0.0016398650859832855,0.0,0.0,0.0,0.0,0.0,0.0,0.0010352984513642997,0.0,0.0,0.0,0.0,0.0016398650859832855,0.0,0.0,0.0,0.0,0.0,0.0,0.0010352984513642997,0.0,0.0,0.0
0.00047273890350041413,0.0,6.280565770449776e-5,0.0,0.0,0.0,0.0,0.0,0.0004914252421918522,0.0,0.0,0.0,0.00047273890350041413,0.0,6.280565770449776e-5,0.0,0.0,0.0,0.0,0.0,0.0004914252421918522,0.0,0.0,0.0
0.0,0.0,0.00015397788163672865,0.0,0.0,0.0,0.0,0.0,0.0007724943641952124,0.0,0.0,0.0,0.0,0.0,0.00015397788163672865,0.0,0.0,0.0,0.0,0.0,0.0007724943641952124,0.0,0.0,0.0
0.0,0.0,0.0007507807725648568,0.0,0.0,0.0,0.0,0.0,0.006501440243994949,0.01065656167906997,0.0011613187546522159,0.0,0.0,0.0,0.0007507807725648568,0.0,0.0,0.0,0.0,0.0,0.006501440243994949,0.01065656167906997,0.0011613187546522159,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001139277558814909,0.0,0.0001501939689008648,0.0,0.0,0.0,0.0,0.0,0.0065813773728519865,0.0009101045715532364,0.0,0.0,0.001139277558814909,0.0,0.0001501939689008648,0.0,0.0,0.0,0.0,0.0,0.0065813773728519865,0.0009101045715532364,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006548191807269441,0.0,0.0005525550084766497,0.0,0.0,0.0,0.0,0.0,0.004064937062282031,0.0,0.0,0.0,0.006548191807269441,0.0,0.0005525550084766497,0.0,0.0,0.0,0.0,0.0,0.004064937062282031,0.0,0.0,0.0
0.0,0.0,0.001240889841686843,0.0,0.0,0.0,0.0,0.0,0.004265837358779524,0.004050426451572639,0.0001339317031015415,0.0,0.0,0.0,0.001240889841686843,0.0,0.0,0.0,0.0,0.0,0.004265837358779524,0.004050426451572639,0.0001339317031015415,0.0
0.0,0.0,0.0023667067246400803,0.0,0.0,0.0,0.0,0.0,0.0017905012327643474,0.0,0.0,0.0,0.0,0.0,0.0023667067246400803,0.0,0.0,0.0,0.0,0.0,0.0017905012327643474,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012576870110843697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012576870110843697,0.0,0.0,0.0
