Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
0.25286564682616286,0.26108963818507075,0.17473771688816012,0.16650937993337628,0.4047491978964849,0.8196233475664781,0.7576666833600723,1.1625236542423207,0.8422278977750401,0.9628842261534065,0.6161499645161427,0.39008956132996403,0.22940510431775307,0.08005055465509783,0.05961105023771613,0.18446493899614722,0.5108026242949775,1.0136700412432764,0.765278353921291,1.163384502816619,0.8324664522512082,0.9566569076942496,0.6097471719006625,0.457440005739143
0.0005106598951504044,0.0005464833168312863,0.0005117617773548215,0.0006624135747949906,0.0008332300780162844,0.0008424877520800832,0.0007687087628265667,0.0010335463105510204,0.0010327945004675128,0.000894915313246873,0.0007352866297888468,0.0005435503379729207,0.0006922910136971258,0.0007438238225228018,0.0007049221425447894,0.0009214462922150565,0.0011608726918927593,0.0011723416468953649,0.001061347002395653,0.0014208502504570093,0.0014162683140690393,0.0012187752555975985,0.0010038784161338075,0.0007458180366712908
0.05075581388818599,0.03450689156498785,0.0922720394372374,0.17885234544994585,0.21802508676836277,0.13457511206045683,0.07764448773031676,0.004215276431276812,0.0,0.0,0.0,0.0029985944070144454,0.046272362509950746,0.028607850942450455,0.10984465867587911,0.3113001364440198,0.49923776323208335,0.2623846884749613,0.10247325813793615,0.012731059358973765,0.0,0.0,0.0,0.00299871417649517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3428128873199524,0.45741278946582453,0.2966451364134982,0.314505278458046,0.42153310122568216,0.8056951315797054,0.9637328835073166,1.4090702579332919,0.7741098398519352,0.7893900554588353,0.5072977416526386,0.275058235902987,0.37176853355244704,0.32345898627361697,0.3330800813640397,0.7927978985127841,1.3376258605260263,1.6363073113639501,1.1768748125356967,1.25454399267951,0.7808713689181715,0.7234038596761191,0.4295991899791188,0.4093570537942211
1.0945262883942979,0.824681029109835,1.1687525182570924,1.5924924661402309,3.626772858226141,6.147762436240244,6.253883019824616,4.918629040122875,3.4446383655307753,3.870017164163255,2.573998585557422,1.699932910047158,1.082010905827027,0.8164271054082908,1.1632057049432363,1.6212571782234622,3.605397994466447,6.048684943085049,5.805263464526259,4.567623926160421,3.070109048721315,3.7882554622528617,2.536778900144282,1.6693291558542052
0.04694262724481644,0.018989659345175863,0.016903746766301162,0.016069691738446024,0.022920877055575745,0.019334193882827724,0.04193947409624068,0.05684148834976078,0.14652906021598036,0.11955636875250555,0.08983944846223785,0.0802021654596242,0.04310331425999838,0.017406597995067212,0.024776089092898326,0.05430669809080484,0.1241065958082393,0.08748117902814463,0.10785034802669403,0.13308696919559085,0.2141301258142106,0.21434815511687463,0.19096854720979828,0.12659419882346398
0.16287039408375378,0.16116645603575724,0.09490389568422716,0.10301339048903156,0.10040256277754425,0.1431678930302454,0.21045580591700308,0.28699780814769027,0.2761981197196595,0.3079247312710189,0.22804599910657586,0.19388778689001318,0.11270197160872712,0.12425315739592176,0.14292003388249291,0.26500367011767884,0.22764599829226947,0.2364395929408129,0.1952261767435343,0.22167162612736827,0.39042825089273925,0.29814441919263746,0.24636789237192624,0.15119155678440221
0.1280663265064686,5.501235573324147e-5,0.0012898500333409202,0.0,0.04909170496590551,0.24378202239620217,0.2675779880786258,1.5978776698866415,1.4931312832421932,1.1585135713485588,0.6902432565590298,0.39641923141407304,0.10185179394995396,0.0,0.0017891533833602,0.00036068225803539603,0.0001030169214588369,0.15205853052328072,0.20954204551553948,0.9787124752891208,1.0863580512605107,0.8114670855311023,0.42181289460430044,0.27144197477871407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3385128163076839,0.2539592671446913,0.5096750298107277,1.2958667340667638,1.3555085345723927,1.768527568026504,1.2929683433510095,1.6257601061398554,1.2282945884619616,1.3353347575342416,1.0098474019707098,0.5043318948795462,0.5155312280194667,0.5197347946418791,0.6193070911682145,1.1502673334508482,1.1443705405968945,1.4662627034864768,1.1521049941559405,1.3847249181897028,1.1886358125643468,1.1122384066639845,0.7637972103600807,0.5317776129247375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13089147152614197,0.11726606390932161,0.1638404091628932,0.30639169312487435,0.4375444171170485,0.6275243848549865,0.6304229275855169,0.1967386986474284,0.196753807900993,0.10653617489686763,0.0656492830437511,0.0435291168015642,0.09137194969426415,0.07177183786079736,0.15754453543453867,0.2612214719195826,0.3611424277195805,0.5684573508128373,0.5371057437464818,0.16207948948552947,0.15445833108588436,0.07900393647167218,0.049419671726490456,0.03962388139724902
0.1458152507293464,0.227185725761517,0.16737495288447446,0.17623683094482126,0.2095322753367314,0.29170635123228017,0.30403368200718434,0.8330643138751285,0.5276476400658128,0.7528029584246071,0.40935167076378726,0.16137569511499497,0.24279937562867832,0.21937459473335144,0.22356059383917865,0.4667371686543216,0.4588492351947109,0.872716164059958,0.6555570179105297,0.7133329291939975,0.5477373402584694,0.628454749107657,0.3904546265142733,0.3131319176740075
0.23226995775713538,0.0,0.0032687240399060856,0.03680927845347949,0.19282225334593334,0.6188472260453585,0.9641861104895816,1.0230751985453757,0.978743150972514,0.600867257025787,0.4382479531827386,0.37258255069056434,0.2202910296658601,0.0,0.004238192973292546,0.1440174053634694,0.5781731346503637,1.1875906121379538,1.326036528410187,1.3510717876287794,1.0552437058204742,0.8635329780125286,0.6408428156123189,0.4805122248816852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.225859073346691,0.3459457739487361,0.46783604153761166,0.6521667562729854,0.5680241744257326,0.5051407448547715,0.46921800781387163,0.5329498181754777,0.5547714754003964,0.5313982591872479,0.5398084039195005,0.39499442738989454,0.09141446825693333,0.43268987835376516,0.5565105150183799,0.5256881895786155,0.6417082071981242,0.7653427283889305,0.7143465621759079,0.6598235964556807,0.4807449137192065,0.5053184097313798,0.4252188639669907,0.07493915842200004
