x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,Country
0.0,0.0,0.3856467102576562,0.8423599521,0.0,0.8423599521,0.32276579127738747,0.12570153640675563,0.12570153640675563,0.0,0.0,0.5500970703772146,0.0,0.0,0.456462537032907,0.0,0.0,0.0,0.32276579127738747,0.4052820427537463,0.0,0.0,0.24091494630059998,0.24091494630059998,Belgium
0.5427757904,0.5427757904,0.46116431423399123,0.5427757904,0.5427757904,0.5427757904,0.5427757904,0.24511749556683948,0.1990206152203668,0.16396609843760301,0.24706047289264269,0.19958713467696498,0.0,0.0,0.0,0.0,0.0,0.24612338580193763,0.5427757904,0.5427757904,0.5427757904,0.5194058751592123,0.5194058751592123,0.15523387605439998,Bulgaria
1.1544614893239997,0.058360882244202,4.036578634,4.036578634,3.3015883081316844,2.5574160131173347,2.5574160131173347,1.333941361301861,0.0038569223325164333,1.3714902543588734,0.0,0.0,0.0,0.0,1.9199080878776205,1.9199080878776205,0.0,2.6347126584988074,1.5466897418477188,1.5466897418477188,4.036578634,2.5621192182704933,1.1544614893239997,1.1544614893239997,Czechia
0.16984874838939537,0.11607932814268575,0.11453182155767905,0.14019281312103796,0.14533734037909052,0.12841747362788017,0.37507139822093266,0.27727353327178894,0.10946153147214384,0.15319589549120463,0.04134562674649732,0.0,0.0,0.037954512358296964,0.1122009885559001,0.2101934911220582,0.2848280561618264,0.36961922741279163,0.6344399275398982,0.6344399275398982,0.49518259911025325,0.41914753487710726,0.27995626613239993,0.27995626613239993,Denmark
8.599867745900069,12.388335218923539,12.388335218923539,15.943376485345404,23.465552092670958,24.38062184,24.38062184,22.093531372666416,19.658345615721622,13.693494301853908,11.078420111703391,11.078420111703391,11.078420111703391,13.924363979684571,14.599237629678989,20.06718687776716,20.06718687776716,20.06718687776716,18.729194508124696,17.06399123367683,9.831353438701749,9.831353438701749,8.606609956503345,6.972857846239999,Germany
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece
0.0,0.21654964330409598,0.0,0.0,0.0,0.0,1.2280540387040049,1.2280540387040049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2280540387040049,0.0,0.0,0.0,0.9166292735599999,0.9166292735599999,Spain
1.4000378797745898,0.019138733104671474,0.019138733104671474,0.0,1.5557515205730605,1.0241698379295272,4.743971890158467,2.114519444520435,3.7996361299942603,0.0,0.0,0.0,0.0,0.0,0.0,0.9366620144605008,1.6726987593413054,4.743971890158467,4.743971890158467,2.3835072140031235,0.0,0.0,0.8142660982344587,3.5409382408399996,France
0.35311744599333,0.35311744599333,0.4113472735101102,0.4274791966515433,0.45300592082841057,0.45300592082841057,0.36770201940724057,0.36770201940724057,0.36770201940724057,0.24543280284233998,0.24543280284233998,0.10074790142116999,0.0,0.0017393897513553044,0.07760548059976961,0.05842869212766962,0.05842869212766962,0.05842869212766962,0.34621557787211965,0.1968080764509496,0.1617435854248496,0.1617435854248496,0.29161821898467666,0.13961413637599998,Croatia
4.043511922666718,4.528960045509226,5.590590620604946,5.975275592747999,7.331464060859841,7.517933747904822,7.517933747904822,5.623540317567959,2.724033204277659,2.204293175376486,0.0,0.0,0.0,1.1300631247183865,4.080736401276989,6.285471035580611,9.392829855840628,11.25049407454464,11.30182084035968,10.869240063899547,7.190277835849967,3.413150168758935,3.413150168758935,5.2288625532,Italy
0.9084818627329021,0.8484297582752921,0.8484297582752921,0.8490309634463841,0.9054529566904115,0.9054529566904115,0.8677560071716446,0.7601798464742854,0.47065357512469846,0.16890356745989762,0.0,0.0,0.0,0.0,0.06246169309580326,0.09480168227830597,0.4034495195296475,0.6531173079043513,0.8677560071716446,0.9834671004278783,0.9627307962403915,0.7763822465478506,0.6074786790879529,0.647699965484,Latvia
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg
2.4743793576799464,2.4743793576799464,2.4302359581977213,2.3699059870255104,2.3699059870255104,2.3699059870255104,2.496874749067017,2.233366335239789,1.0345750121992017,1.0345750121992017,0.626933291189572,0.0,0.0,0.0,2.5619859643733554,2.9757789508412174,2.946087242156362,3.2818792461696678,4.262123221664026,4.262123221664026,4.914978191945324,3.7923682549777205,2.3874815558381632,1.8636871141459999,Hungary
2.4982495576088986,1.8307715702309337,1.8307715702309337,1.9169589436010903,2.245867426415012,5.10401927598963,5.183468792588574,5.183468792588574,3.5851778800689136,1.810454719623006,1.3346333806375805,0.0,0.0,0.3682002624401075,0.45477072297952964,0.45477072297952964,5.404581973727782,6.035914982886269,9.97531982717811,9.129665999626472,9.129665999626472,6.876756839180564,5.07398959487758,3.86898221424,Netherlands
