Source,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
Algeria,2.80309217668,2.53182519184,2.80309217668,2.7126698484,2.80309217668,2.7126698484,2.80309217668,2.80309217668,2.7126698484,2.80309217668,2.7126698484,2.80309217668,2.80309217668,2.53182519184,2.80309217668,2.7126698484,2.80309217668,2.7126698484,2.80309217668,2.4316305498848845,2.7126698484,2.80309217668,2.7126698484,2.80309217668
LNG,11.257992202536036,10.286358285255005,4.735119553351085,5.039830462772894,6.05736355886256,7.09966182025515,16.40378208851741,9.846470991939245,13.809029695108144,16.803729176455423,11.077699240000396,11.58296292494672,8.860340392482854,6.156738057382327,9.365661059514085,5.853377155142995,5.883045680152071,7.1577538839625126,14.672044176094456,14.305429693777672,8.440713809943347,16.522935858559777,12.521368573325065,14.260591659662888
Libya,0.31743814341,0.28671832308,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.28671832308,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341
Norway,5.200712530384736,8.850111052359473,7.604883399345185,8.144713205188499,9.882869595370655,9.00699833927825,7.616531452690001,9.61493212418,10.8158041857,11.17633099189,10.8158041857,10.688370642603257,10.610064878282111,8.842258664458718,6.710406614167263,9.868239780301947,7.572138042775328,9.720101041907041,11.17633099189,11.17633099189,10.8158041857,11.17633099189,10.8158041857,11.17633099189
Turkey,1.0323558000000002,0.9324504,1.0323558000000002,0.999054,1.0323558000000002,0.999054,1.0323558000000002,0.8381863138466004,0.8568572549529235,1.5848263299999998,1.5337029,1.5848263299999998,1.5848263299999998,1.43145604,1.5848263299999998,1.5337029,1.5848263299999998,1.5337029,1.5848263299999998,1.5848263299999998,1.5337029,1.5848263299999998,1.5337029,1.5848263299999998
Russia,8.270000000000001,4.906130530363454,6.6975497179279,5.078005154296091,1.2524117666720178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baltic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7765120922700001,0.7013657607600001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7514633151000001,0.7765120922700001
