Source,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24
Algeria,2.7126698484,1.94515890898,1.8966943239193939,2.80309217668,1.94515890898,1.8824118474,1.94515890898,2.7126698484,1.94515890898,1.94515890898,1.75691772424,1.94515890898,1.8824118474,1.94515890898,1.8824118474,1.94515890898,1.94515890898,2.7126698484,2.80309217668,2.7126698484,2.80309217668,2.80309217668,1.75691772424,2.80309217668
LNG,14.217412198587635,10.33784528099467,6.362946399076771,6.52614312164058,10.131179519195754,9.189893548195542,14.939625599612398,9.869195660286445,14.659026904566788,14.08459084496999,12.835816304697087,10.903714156279399,12.707551537541189,9.59129362937503,7.362920081640424,8.70270910633565,8.918648889456973,9.426805267646118,12.468569501009252,8.484050977151941,13.46340834960008,18.85298033766039,10.846095746985501,14.511500139160049
Libya,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.28671832308,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.3071982033,0.31743814341,0.3071982033,0.31743814341,0.31743814341,0.28671832308,0.31743814341
Norway,3.5390067611731375,10.901984971395349,5.859805727400001,6.700842018309814,6.055132584980001,6.881144280551743,11.17633099189,10.684003298449207,10.927029335127004,11.17633099189,10.094750573319999,11.17633099189,6.584540152522557,8.147691170839298,8.170683035767256,6.253531424650001,7.616531452690001,9.782705596143938,9.81333096385,9.304773023400001,10.956452393087005,11.17633099189,10.094750573319999,11.17633099189
Turkey,0.68634185627,0.7671783805836001,0.999054,1.0323558000000002,0.6533733623522826,0.999054,1.0323558000000002,0.999054,1.0323558000000002,1.5848263299999998,1.43145604,1.5848263299999998,1.5337029,1.5848263299999998,1.5337029,1.5848263299999998,1.5848263299999998,1.5337029,1.5848263299999998,1.5337029,1.5848263299999998,1.5848263299999998,1.43145604,1.5848263299999998
Russia,8.27,3.3689971830783136,2.6551213059000003,2.789688206732639,0.92575959494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baltic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7765120922700001,0.7013657607600001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7514633151000001,0.7765120922700001,0.7765120922700001,0.7013657607600001,0.7765120922700001
